ID	name	type	URL	description
169818	Nagaina-san to Hayaina-san	Q64100970	https://anilist.co/anime/169818	ながいなさんとはやいなさん. 1974 anime
169819	Houkiboshi	Q64100970	https://anilist.co/anime/169819	ほうき星. 2012 anime
169820	Kazaguruma	Q64100970	https://anilist.co/anime/169820	かざぐるま. 1996 anime
169821	Yumemiru Jump	Q64100970	https://anilist.co/anime/169821	夢見るジャンプ. 2005 anime
169822	Hawaiian Rock'n Roll	Q64100970	https://anilist.co/anime/169822	ハワイアン・ロックンロール. 2003 anime
169823	Sayonara no Mukou ni	Q64100970	https://anilist.co/anime/169823	さよならの向こうに. 2023 anime
169824	Tong Meng Zhi Lu	Q1047299	https://anilist.co/anime/169824	同梦之旅. 2023 anime
169825	Be Your Light!!	Q64100970	https://anilist.co/anime/169825	Be Your Light!!. 2021 anime by Studio KAI
169826	Bakugan: Legends	Q113671041	https://anilist.co/anime/169826	爆丸レジェンズ. 2023 anime by TMS Entertainment. Directed by Kazuya Ichikawa
169827	Thank you and goodbye.	Q64100970	https://anilist.co/anime/169827	別れ花. 2023 anime. Directed by coalowl
169828	Cinnamon no Genki ni o Dekake	Q113687694	https://anilist.co/anime/169828	シナモンのげんきにおでかけ. 2008 anime. Directed by Rintaro Okada
169829	The Mouse and a Prism	Q20650540	https://anilist.co/anime/169829	ネズミとプリズム. 2020 anime. Directed by Wei Xu
169830	Yinhe Zhi Xin Fan Wai Pian: Yi Bian	Q1047299	https://anilist.co/anime/169830	银河之心 番外篇：异变. 2023 anime
169832	Tetsugaku Suru Mantohihi	Q64100970	https://anilist.co/anime/169832	哲学するマントヒヒ. 2003 anime
169833	Ringo no Uta	Q64100970	https://anilist.co/anime/169833	りんごのうた. 2003 anime
169834	Chicchana Photographer	Q64100970	https://anilist.co/anime/169834	ちっちゃなフォトグラファー. 2002 anime
169835	Tenka Muteki no Gouyaaman★	Q64100970	https://anilist.co/anime/169835	天下無敵のゴーヤーマン★. 2001 anime
169836	Oira ni Horecha Kega Suru ze!	Q64100970	https://anilist.co/anime/169836	おいらに惚れちゃ怪我するぜ！. 2001 anime
169837	Furusato	Q64100970	https://anilist.co/anime/169837	フルサト. 2003 anime
169838	Furui Oshiro no Monogatari	Q64100970	https://anilist.co/anime/169838	古いお城のものがたり. 2005 anime
169884	GYB!!	Q64100970	https://anilist.co/anime/169884	GYB!!. 2022 anime by Studio KAI
169885	Chiisana Konomi	Q64100970	https://anilist.co/anime/169885	小さな木の実. 1983 anime
169886	A4 Microcosm	Q20650540	https://anilist.co/anime/169886	A4 Microcosm. 2018 anime. Directed by Kouji Yamamura
169887	Cinnamon no Minna Tomodachi	Q113687694	https://anilist.co/anime/169887	シナモンのみんなともだち. 2008 anime. Directed by Rintaro Okada
169889	Lian Shi Yingchaose	Q1047299	https://anilist.co/anime/169889	恋是樱草色. 2019 anime
169890	Feifei De Hangye	Q117467246	https://anilist.co/anime/169890	菲菲的行業. 2000 anime
169891	OSAMPO	Q64100970	https://anilist.co/anime/169891	OSAMPO. 2006 anime
169908	GUSH 20th Anniversary special project: GUSH x Yamashita RIRI	Q1107	https://anilist.co/anime/169908	GUSH20th Anniversary special project GUSH×山下RIRI. 2023 anime
169910	Yowai 5000-nen no Soushoku Dragon, Iwarenaki Jaryuu Nintei: Chokotto	Q113671041	https://anilist.co/anime/169910	齢5000年の草食ドラゴン、いわれなき邪竜認定 ~ちょこっと~. 2023 anime by Starry Cube
169911	Lee's Detective Agency - Special Episode	Q1047299	https://anilist.co/anime/169911	鲤氏侦探事务所 Once Upon a Time in Lungmen. 2023 anime by Gravity Well
169912	Lee's Detective Agency: A Holiday of Two Hours	Q1047299	https://anilist.co/anime/169912	鲤氏侦探事务所：两小时假期. 2023 anime by Gravity Well
169917	Comedy na Hero ni Nareta Nara	Q64100970	https://anilist.co/anime/169917	コメディなヒーローになれたなら. 2022 anime
169918	Chikyuu wa Minna no Dai Gasshou	Q64100970	https://anilist.co/anime/169918	地球はみんなの大合唱. 1988 anime
169919	Conflicted	Q20650540	https://anilist.co/anime/169919	正義紛争. 2021 anime. Directed by Hazuki Takamura
169927	Studio Apartment, Good Lighting, Angel Included	Q63952888	https://anilist.co/anime/169927	ワンルーム、日当たり普通、天使つき。. 2024 anime by Okuruto Noboru. Directed by Kenta Oonishi
169929	Kage-Jitsu! 2nd	Q100269041	https://anilist.co/anime/169929	かげじつ！せかんど. 2023 anime by Studio PuYUKAI. Directed by Minoru Ashina
169930	T・P BON	Q113671041	https://anilist.co/anime/169930	T・Pぼん. 2024 anime by bones. Directed by Masahiro Andou
169931	How I Attended an All-Guy's Mixer	Q113671041	https://anilist.co/anime/169931	合コンに行ったら女がいなかった話. 2024 anime by Ashi Productions. Directed by Kazuomi Koga
169932	Kay's Daily Doodles	Q1047299	https://anilist.co/anime/169932	小刻的画图写话. 2023 anime by Gravity Well. Directed by Weizi Wu
169933	Yiqi Lai Kan Liuxing Yu	Q117467246	https://anilist.co/anime/169933	一起来看流星雨. 2016 anime
169935	The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-	Q63952888	https://anilist.co/anime/169935	最強タンクの迷宮攻略　～体力9999のレアスキル持ちタンク、勇者パーティーを追放される～. 2024 anime by STUDIO POLON. Directed by Mitsutaka Noshitani
169938	Go Go! Kokekokkou	Q64100970	https://anilist.co/anime/169938	GoGo！コケコッコー. 1995 anime
169939	Shiosai-bound	Q20650540	https://anilist.co/anime/169939	潮騒にかえる. 2018 anime. Directed by Michiko Kaihatsu
169941	Yuusha-hime Milia	Q220898	https://anilist.co/anime/169941	勇者姫ミリア. 2023 anime by Majin petit
169949	Habatake Pii-tan	Q1107	https://anilist.co/anime/169949	羽ばたけピータン. 1988 anime
169950	Doubutsu Mura no Shouboushi	Q1107	https://anilist.co/anime/169950	動物村の消防士. 1972 anime by Group TAC
169966	I.CINNAMOROLL Animation	Q1047299	https://anilist.co/anime/169966	I.CINNAMOROLL Animation. 2023 anime by J.C. Staff. Directed by Miyuki Ishida
169969	Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga	Q63952888	https://anilist.co/anime/169969	無職の英雄 別にスキルなんか要らなかったんだが. anime
169982	Sore Ike! Anpanman: Baikinman vs. Baikinman!?	Q20650540	https://anilist.co/anime/169982	それいけ!アンパンマン ばいきんまんVSバイキンマン!?. 2009 anime
170012	NIGHT FLIGHT	Q64100970	https://anilist.co/anime/170012	夜間飛行. 2023 anime
170013	Penetrate Blue: Vapor Trail Another Age 2824	Q1047299	https://anilist.co/anime/170013	ペネトレイト・ブルー -Vapor Trail Another Age 2824-. 2022 anime. Directed by AsH
170018	Ao no Orchestra 2nd Season	Q100269041	https://anilist.co/anime/170018	青のオーケストラ 第2期. 2025 anime
170019	Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season	Q100269041	https://anilist.co/anime/170019	お隣の天使様にいつの間にか駄目人間にされていた件 第2期. anime
170041	Shinobanai! Crypto Ninja Sakuya	Q100269041	https://anilist.co/anime/170041	忍ばない！クリプトニンジャ咲耶. 2023 anime by Fanworks. Directed by Akifumi Nonaka
170056	Etopirika: Omoi wo Tsumugu Tori	Q1047299	https://anilist.co/anime/170056	エトピリカ～想いを紡ぐ鳥～. 2022 anime by Mainichi Eigasha. Directed by Minori Yamada
170058	Through the glass	Q64100970	https://anilist.co/anime/170058	Through the glass. 2022 anime
170059	mumei	Q64100970	https://anilist.co/anime/170059	mumei. 2023 anime
170060	Seigi no Runner	Q20650540	https://anilist.co/anime/170060	正義のランナー. 2002 anime. Directed by Satoshi Tomioka
170068	Sousou no Frieren: ●● no Mahou	Q113671041	https://anilist.co/anime/170068	葬送のフリーレン　～●●の魔法～. 2023 anime by TOHO animation STUDIO
170074	Transparent Blue	Q64100970	https://anilist.co/anime/170074	Transparent Blue. 2022 anime
170083	Dragon Ball DAIMA	Q100269041	https://anilist.co/anime/170083	ドラゴンボールDAIMA. 2024 anime. Directed by Yoshitaka Yashima
170087	IDOLiSH7 the Movie LIVE 4bit BEYOND THE PERIOD Day 2	Q20650540	https://anilist.co/anime/170087	アイドリッシュセブン LIVE 4bit BEYOND THE PERiOD DAY 2. 2023 anime by Orange. Directed by Kensuke Yamamoto
170110	Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (Shin Anime)	Q63952888	https://anilist.co/anime/170110	異世界でチート能力を手にした俺は、現実世界をも無双する ～レベルアップは人生を変えた～ (新アニメ). anime by Millepensee
170112	fool's table	Q64100970	https://anilist.co/anime/170112	食卓. 2023 anime. Directed by Hamono Eirina
170113	Koujo Denka no Katei Kyoushi	Q63952888	https://anilist.co/anime/170113	公女殿下の家庭教師. 2025 anime by Studio Blanc. Directed by Nobuyoshi Nagayama
170114	salvia	Q64100970	https://anilist.co/anime/170114	salvia. 2023 anime
170130	Chillin' in Another World with Level 2 Super Cheat Powers	Q63952888	https://anilist.co/anime/170130	Lv2からチートだった元勇者候補のまったり異世界ライフ. 2024 anime by J.C. Staff. Directed by Yoshiaki Iwasaki
170156	Kobito to Ao Mushi	Q20650540	https://anilist.co/anime/170156	小人と青虫. 1950 anime by Toei Animation. Directed by Hideo Furusawa
170166	Link Click: Bridon Arc	Q1047299	https://anilist.co/anime/170166	时光代理人英都篇. 2024 anime by CMC Media. Directed by Yuanyuan Lu
170204	Onee-chan	Q64100970	https://anilist.co/anime/170204	おねえちゃん. 1978 anime
170205	Ijiwaru Tenki	Q64100970	https://anilist.co/anime/170205	いじわる天気. 1987 anime
170206	Scott Pilgrim Takes Off	Q113671041	https://anilist.co/anime/170206	スコット・ピルグリム テイクス・オフ. 2023 anime by Science SARU. Directed by Abel Gongora
170220	Sylvanian Families: Freya no Go for Dream!	Q100269041	https://anilist.co/anime/170220	シルバニアファミリー フレアのゴー・フォー・ドリーム！. 2023 anime by LandQ studios. Directed by Masaaki Kawahara
170221	The Dangers in My Heart Special	Q1047299	https://anilist.co/anime/170221	僕の心のヤバイやつ ツイヤバ. 2023 anime by Shin-Ei Animation
170297	Konomi ja Nai kedo: Mukatsuku Ane to Aishou Batsugun Ecchi	Q113687694	https://anilist.co/anime/170297	好みじゃないけど～ムカつく姉と相性抜群エッチ～. 2024 anime by NewGeneration
170426	Wagamama☆Fairy Mirumo de Pon! Golden	Q100269041	https://anilist.co/anime/170426	わがまま☆フェアリー ミルモでポン! ごおるでん. 2003 anime by Studio Hibari
170427	Wagamama☆Fairy Mirumo de Pon! Wonderful	Q100269041	https://anilist.co/anime/170427	わがまま☆フェアリー ミルモでポン! わんだほう. 2004 anime by Studio Hibari. Directed by Toshinori Fukushima
170428	Wagamama☆Fairy Mirumo de Pon! Charming	Q100269041	https://anilist.co/anime/170428	わがまま☆フェアリー ミルモでポン! ちゃあみんぐ. 2005 anime by Studio Hibari. Directed by Toshinori Fukushima
170443	Miko Note Episode "0": Zenjitsutan	Q1047299	https://anilist.co/anime/170443	ミコノート 第"０"話 -前日譚-. 2022 anime by Graphinica. Directed by Naoto Hosoda
170468	Yakuza Fiancé: Raise wa Tanin ga Ii	Q63952888	https://anilist.co/anime/170468	来世は他人がいい. 2024 anime by Studio DEEN. Directed by Toshifumi Kawase
170484	Law-evading Rock	Q64100970	https://anilist.co/anime/170484	脱法ロック. 2016 anime
170496	Bokura no Ameiro Protocol Mini Anime	Q113671041	https://anilist.co/anime/170496	僕らの雨いろプロトコル ミニアニメ. 2023 anime by AQUA ARIS. Directed by Ma-ki
170497	Solved with a Bang! Koyori-chan	Q1047299	https://anilist.co/anime/170497	なんでも爆解！こよりチャン. 2023 anime
170498	Ashen	Q64100970	https://anilist.co/anime/170498	Ashen. 2023 anime
170503	YATAGARASU: The Raven Does Not Choose Its Master	Q63952888	https://anilist.co/anime/170503	烏は主を選ばない. 2024 anime by Studio Pierrot
170505	Journey to Bloom	Q113671041	https://anilist.co/anime/170505	Journey to Bloom. 2023 anime. Directed by Hiroyuki Hata
170506	Megemege Rumba	Q64100970	https://anilist.co/anime/170506	メゲメゲルンバ. 1981 anime
170507	Overtake! Extra	Q113671041	https://anilist.co/anime/170507	おーばーていく！えくすとら. 2023 anime
170508	Maomao no Hitorigoto	Q113671041	https://anilist.co/anime/170508	猫猫のひとりごと. 2023 anime
170509	Tokyo Great Bears Opening Movie	Q1107	https://anilist.co/anime/170509	東京グレートベアーズ オープニングムービー. 2023 anime by MAPPA. Directed by Masatsugu Nagasoe
170511	Sumikko Gurashi: Sorairo no Mainichi	Q63952888	https://anilist.co/anime/170511	すみっコぐらし そらいろのまいにち. 2023 anime by Fanworks. Directed by Hazumu Sakuta
170512	Midnight Mission	Q64100970	https://anilist.co/anime/170512	Midnight Mission. 2023 anime. Directed by Riri Yamashita
170514	SiNiSistar	Q220898	https://anilist.co/anime/170514	シニシスタ. 2024 anime by Majin petit
170534	Zero Talking	Q64100970	https://anilist.co/anime/170534	ゼロトーキング. 2023 anime by Studio Gohan. Directed by Harumaki Gohan
170535	Detective Pikachu & the Mystery of the Missing Flan	Q1047299	https://anilist.co/anime/170535	名探偵ピカチュウ ～華麗なるモーニングルーティン～. 2023 anime by POLYGON PICTURES
170540	Bokura Machi Bouzu!	Q64100970	https://anilist.co/anime/170540	ぼくら まちボウズ！. 1998 anime
170546	Moonbath	Q64100970	https://anilist.co/anime/170546	月光浴. 2023 anime. Directed by Yuutarou Kubo
170561	Glorious Revenge of Ye Feng	Q1047299	https://anilist.co/anime/170561	独步万古. 2023 anime
170567	Dotten Charleston	Q64100970	https://anilist.co/anime/170567	ドッテン・チャールストン. 1990 anime
170568	Fat Ma Is Cleanin' the Room: Osouji Mama no Uta	Q64100970	https://anilist.co/anime/170568	ファット・マ・イズ・クリーニン・ザ・ルーム ～お掃除ママのうた～. 1986 anime
170569	Dixie Wonderland	Q64100970	https://anilist.co/anime/170569	デキシーワンダーランド. 1981 anime
170570	Nakayoshi Family	Q64100970	https://anilist.co/anime/170570	なかよしファミリー. 1974 anime
170577	Tondemo Skill de Isekai Hourou Meshi 2nd Season	Q100269041	https://anilist.co/anime/170577	とんでもスキルで異世界放浪メシ 第2期. 2025 anime
170578	A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized Season 2	Q1047299	https://anilist.co/anime/170578	食草老龙被冠以恶龙之名 版2期. 2024 anime by Studio LAN
170593	Junichi Yamakawa Collection	Q220898	https://anilist.co/anime/170593	新・やらないか. 2024 anime by Anime Tokyo. Directed by Maki Itou
170599	Fleur The Animation	Q220898	https://anilist.co/anime/170599	フルール The Animation. 2024 anime by Studio 1st. Directed by Hideta Oota
170604	Vampire Dormitory	Q63952888	https://anilist.co/anime/170604	ヴァンパイア男子寮. 2024 anime by Studio Blanc. Directed by Nobuyoshi Nagayama
170620	Ple Ple Pleiades × Kage-Jitsu!	Q1047299	https://anilist.co/anime/170620	ぷれぷれぷれあです × かげじつ！. 2023 anime by Studio PuYUKAI. Directed by Minoru Ashina
170624	Boku no Otouto-kun	Q64100970	https://anilist.co/anime/170624	ボクのおとうとくん. 1997 anime
170625	Zutto Tomodachi	Q64100970	https://anilist.co/anime/170625	ずっと友達. 1996 anime
170626	Minna de Step	Q64100970	https://anilist.co/anime/170626	みんなでステップ. 1988 anime
170627	Boku wa Ookina Ishikoro sa	Q64100970	https://anilist.co/anime/170627	ぼくは大きな石ころさ. 1982 anime
170629	Acca-kun no ACCA Kouza	Q113671041	https://anilist.co/anime/170629	アッカァくんのACCA講座. 2016 anime by W-Toon Studio
170631	1 Cho	Q117467246	https://anilist.co/anime/170631	1초. 2024 anime by NAMU Animation and Durufix
170648	Dekkai Baa-chan	Q64100970	https://anilist.co/anime/170648	デッカイばあちゃん. 2018 anime
170650	I Want to Escape from Princess Lessons	Q63952888	https://anilist.co/anime/170650	妃教育から逃げたい私. 2025 anime by EMT Squared. Directed by Shinobu Tagashira
170656	Honghuang Ling Zun	Q1047299	https://anilist.co/anime/170656	洪荒灵尊. 2023 anime
170657	Jinyi Shen Jiag	Q1047299	https://anilist.co/anime/170657	锦衣神匠. 2023 anime
170658	Waluolan Xiao Zhen	Q1047299	https://anilist.co/anime/170658	瓦洛兰小镇. 2023 anime by FENZ
170659	Chickip Dancers 2nd Season	Q100269041	https://anilist.co/anime/170659	チキップダンサーズ　第2期. 2022 anime by Fanworks. Directed by Rarecho
170660	Chickip Dancers 3rd Season	Q100269041	https://anilist.co/anime/170660	チキップダンサーズ　第3期. 2023 anime by Fanworks. Directed by Rarecho
170661	TenPuru: No Way, Why Is It So Big… / You Mustn’t Touch That	Q1107	https://anilist.co/anime/170661	てんぷる Specials. 2023 anime by Gekkou
170695	I Parry Everything	Q63952888	https://anilist.co/anime/170695	俺は全てを【パリイ】する ～逆勘違いの世界最強は冒険者になりたい～. 2024 anime by OLM. Directed by Dai Fukuyama
170697	Chunchun World: Magic Carnival	Q64100970	https://anilist.co/anime/170697	チュンチュンワールド～マジックカーニバル～. 1995 anime
170698	Chunchun World: Ogenki Taisou	Q64100970	https://anilist.co/anime/170698	チュンチュンワールド～おげんきたいそう～. 1994 anime
170699	Ryouri Kinenbi	Q64100970	https://anilist.co/anime/170699	料理記念日. 1994 anime
170700	Genki no Deru Uta	Q64100970	https://anilist.co/anime/170700	元気のでる歌. 1995 anime
170712	Kimi no Te	Q64100970	https://anilist.co/anime/170712	きみのて. 1994 anime
170713	Kokoro ni Yume wo	Q64100970	https://anilist.co/anime/170713	こころに夢を. 1994 anime
170732	Is It Wrong To Try To Pick Up Girls in a Dungeon? V	Q113671041	https://anilist.co/anime/170732	ダンジョンに出会いを求めるのは間違っているだろうかⅤ 豊穣の女神篇. 2024 anime by J.C. Staff. Directed by Hideki Tachibana
170733	Kaakaa Karasu no Kanzaburou	Q64100970	https://anilist.co/anime/170733	かあかあカラスの勘三郎. 2016 anime
170752	What an amazing swing	Q64100970	https://anilist.co/anime/170752	What an amazing swing. 2023 anime by SANZIGEN. Directed by Tomomi Umetsu
170816	Ginga Eiyuu Densetsu: Die Neue These (Zoku-hen)		https://anilist.co/anime/170816	銀河英雄伝説 Die Neue These (続編). anime
170822	Mukuwarenakatta Murabito A, Kizoku ni Hirowarete Dekiai sareru Ue ni, Jitsu wa Motteita Densetsu-kyuu no Kami Skill mo Kakusei shita		https://anilist.co/anime/170822	報われなかった村人A、貴族に拾われて溺愛される上に、実は持っていた伝説級の神スキルも覚醒した. anime
170823	Echigo Bakufu	Q1107	https://anilist.co/anime/170823	越後幕府. 2022 anime by Kachidoki Studio
170890	THE NEW GATE	Q63952888	https://anilist.co/anime/170890	THE NEW GATE. 2024 anime by CLOUDHEARTS and Yokohama Animation Lab. Directed by Tamaki Nakatsu
170891	Narenare -Cheer for you!-	Q63952888	https://anilist.co/anime/170891	菜なれ花なれ. 2024 anime by P.A. Works. Directed by Koudai Kakimoto
170892	Toilet-bound Hanako-kun Season 2	Q100269041	https://anilist.co/anime/170892	地縛少年花子くん２. 2025 anime by Lerche. Directed by Youhei Fukui
170893	After-school Hanako-kun Season 2	Q100269041	https://anilist.co/anime/170893	放課後少年花子くん 2. 2024 anime by Lerche. Directed by Masaki Kitamura
170913	Adam's Sweet Agony	Q113671041	https://anilist.co/anime/170913	悶えてよ、アダムくん. 2024 anime by Studio Houkiboshi. Directed by Hiyuuta Konno
170914	Nenechi's Giragira Fan Meeting	Q64100970	https://anilist.co/anime/170914	ねねちのギラギラファンミーティング. 2023 anime
170915	All Night Radio	Q64100970	https://anilist.co/anime/170915	オールナイトレディオ. 2023 anime. Directed by Souta Oozawa
170916	Promise of Wizard	Q63952888	https://anilist.co/anime/170916	魔法使いの約束. 2025 anime by LIDENFILMS. Directed by Naoyuki Tatsuwa
170917	SHINKIRO	Q64100970	https://anilist.co/anime/170917	SHINKIRO. 2023 anime by Studio KAI. Directed by Hiroyuki Takashima
170935	GREAT PRETENDER razbliuto	Q1047299	https://anilist.co/anime/170935	GREAT PRETENDER razbliuto. 2024 anime by Wit Studio. Directed by Hiro Kaburagi
170936	Debu to Love to Ayamachi to!	Q63952888	https://anilist.co/anime/170936	デブとラブと過ちと！. anime
170938	The Magical Girl and the Evil Lieutenant Used to Be Archenemies	Q63952888	https://anilist.co/anime/170938	かつて魔法少女と悪は敵対していた。. 2024 anime by bones. Directed by Akiyo Oohashi
170942	Blue Box	Q113671041	https://anilist.co/anime/170942	アオのハコ. 2024 anime by Telecom Animation Film
170950	Yuki wa Non Non: Kumakko-tachi no Komori Uta	Q64100970	https://anilist.co/anime/170950	雪はのんのん～熊っ子たちの子もり歌～. 1969 anime
170953	Theatre of Darkness: Yamishibai 12	Q100269041	https://anilist.co/anime/170953	闇芝居 十二期. 2024 anime. Directed by Akira Funada
170960	Wareware wa Uchuujin da!	Q64100970	https://anilist.co/anime/170960	われわれは宇宙人だ！. 2014 anime
170961	Hasami Togi (1974)	Q64100970	https://anilist.co/anime/170961	はさみとぎ（1974年版）. 1974 anime
170962	Clarinet Kowashichatta (1972)	Q64100970	https://anilist.co/anime/170962	クラリネットこわしちゃった（1972年版）. 1972 anime
170963	Oni no Negai	Q64100970	https://anilist.co/anime/170963	鬼のねがい. 1969 anime
170969	Mitasarete Mezameru Asa ni, Jimi na Choushoku wo The Animation	Q220898	https://anilist.co/anime/170969	満たされて目覚める朝に、地味な朝食を The Animation. 2024 anime
170982	Friday night	Q64100970	https://anilist.co/anime/170982	フライデー・ナイト. 2023 anime. Directed by Minoru
170983	Biri-Biri	Q64100970	https://anilist.co/anime/170983	Biri-Biri. 2023 anime by ASTROBROS.. Directed by Ryou Sasaki
170984	Bite! Kamu! Bite!	Q64100970	https://anilist.co/anime/170984	BITE! カム! BITE!. 2023 anime
170985	Gyudon Carnival!	Q64100970	https://anilist.co/anime/170985	ぎゅーどんかーにばる！. 2023 anime
170986	Avant	Q64100970	https://anilist.co/anime/170986	アヴァン. 2023 anime. Directed by AK
170989	Cult.	Q64100970	https://anilist.co/anime/170989	Cult.. 2023 anime. Directed by Emi Fukayama
170992	Tokyo Wabi-Sabi Lullaby	Q64100970	https://anilist.co/anime/170992	Tokyo Wabi-Sabi Lullaby. 2023 anime. Directed by Wataru Uekusa
170998	Ramen Akaneko	Q100269041	https://anilist.co/anime/170998	ラーメン赤猫. 2024 anime by E&H Production. Directed by Hisatoshi Shimizu
171016	69: Itsuwari no Hohoe	Q220898	https://anilist.co/anime/171016	６９〜偽りの微笑〜. 2024 anime by Nur
171017	DARKNESS HEELS		https://anilist.co/anime/171017	DARKNESS HEELS. anime
171018	DAN DA DAN	Q100269041	https://anilist.co/anime/171018	ダンダダン. 2024 anime by Science SARU. Directed by Fuuga Yamashiro
171019	Isekai Onsen Paradise	Q63952888	https://anilist.co/anime/171019	名湯『異世界の湯』開拓記 ～アラフォー温泉マニアの転生先は、のんびり温泉天国でした～. 2024 anime by BloomZ and WolfsBane. Directed by Tomonori Mine
171025	Magilumiere Magical Girls Inc.	Q100269041	https://anilist.co/anime/171025	株式会社マジルミエ. 2024 anime by J.C. Staff and MOE
171026	Ya Boy Kongming! Road to Summer Sonia	Q20650540	https://anilist.co/anime/171026	パリピ孔明 Road to Summer Sonia. 2024 anime by P.A. Works. Directed by Shuu Honma
171029	Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai - Dai Bounen Otanoshimikai 2023	Q1107	https://anilist.co/anime/171029	Fate/Grand Order 藤丸立香はわからない ~大忘年お楽しみ会2023~. 2023 anime by DLE. Directed by Tsuchida
171030	Wonderful Precure!	Q63952888	https://anilist.co/anime/171030	わんだふるぷりきゅあ！. 2024 anime by Toei Animation
171031	A Journey Through Another World: Raising Kids While Adventuring	Q63952888	https://anilist.co/anime/171031	異世界ゆるり紀行 ～子育てしながら冒険者します～. 2024 anime by EMT Squared. Directed by Atsushi Nigorikawa
171036	Mockin' Bird Hill	Q64100970	https://anilist.co/anime/171036	モッキン バード ヒル. 1976 anime
171037	Heppushon	Q64100970	https://anilist.co/anime/171037	ヘップション. 1981 anime
171038	Nina the Starry Bride	Q63952888	https://anilist.co/anime/171038	星降る王国のニナ. 2024 anime by Signal.MD. Directed by Kenichirou Komaya
171040	Astro Note	Q63952888	https://anilist.co/anime/171040	アストロノオト. 2024 anime by Telecom Animation Film. Directed by Haruki Kasugamori
171046	Seishun Buta Yarou wa Santa Claus no Yume wo Minai	Q100269041	https://anilist.co/anime/171046	青春ブタ野郎はサンタクロースの夢を見ない. 2025 anime by CloverWorks. Directed by Souichi Masui
171050	Girl loved by Aim	Q64100970	https://anilist.co/anime/171050	エイムに愛されしガール. 2023 anime by OTOIRO. Directed by Awashima
171080	Himitsu no AiPri	Q100269041	https://anilist.co/anime/171080	ひみつのアイプリ. 2024 anime by Dongwoo Animation and OLM. Directed by Junichi Fujisaku
171099	BOCCHI THE ROCK! Recap Part 2	Q20650540	https://anilist.co/anime/171099	ぼっち・ざ・ろっく！ Re:Re: . 2024 anime by CloverWorks
171109	Fureru.	Q20650540	https://anilist.co/anime/171109	ふれる。. 2024 anime by CloverWorks. Directed by Tatsuyuki Nagai
171110	Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 4th Season		https://anilist.co/anime/171110	本好きの下剋上 司書になるためには手段を選んでいられません 第4期. 2026 anime by Wit Studio
171115	Rising Impact	Q113671041	https://anilist.co/anime/171115	ライジングインパクト. 2024 anime by Lay-duce
171130	Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita Mini Anime 6th Season	Q113671041	https://anilist.co/anime/171130	【腐男子召喚〜異世界で神獣にハメられました〜】ミニアニメ 6th. 2023 anime by AQUA ARIS. Directed by Yoshitomo
171144	Meiji Gekken: 1874	Q63952888	https://anilist.co/anime/171144	明治撃剣－1874－. 2024 anime by Tsumugi Akita Anime Lab. Directed by Jin Tamamura
171145	Crayon Shin-chan: Ora-tachi no Kyouryuu Nikki	Q20650540	https://anilist.co/anime/171145	クレヨンしんちゃん オラたちの恐竜日記. 2024 anime by Shin-Ei Animation. Directed by Shinobu Sasaki
171203	Santa Tell Me	Q64100970	https://anilist.co/anime/171203	サンタ・テル・ミー. 2023 anime by Doga Kobo. Directed by Takayuki Kitagawa
171291	Trapezium	Q20650540	https://anilist.co/anime/171291	トラペジウム. 2024 anime by CloverWorks
171337	Night Loop	Q64100970	https://anilist.co/anime/171337	ナイトループ. 2023 anime. Directed by Hamono Eirina
171346	The Adventures of Snorlax & Cubone	Q113671041	https://anilist.co/anime/171346	カビゴンとカラカラ. 2023 anime by POLYGON PICTURES. Directed by Yoshimitsu Saitou
171395	Kotowarenai Haha	Q113687694	https://anilist.co/anime/171395	断れない母. 2024 anime by Studio 9 Maiami
171397	NocturnaL	Q220898	https://anilist.co/anime/171397	NocturnaL. 2024 anime
171400	Puniru is a Kawaii Slime	Q100269041	https://anilist.co/anime/171400	ぷにるはかわいいスライム. 2024 anime by TOHO animation STUDIO. Directed by Yuushi Ibe
171402	Igniter	Q64100970	https://anilist.co/anime/171402	Igniter. 2023 anime. Directed by wanoco4D
171403	Fanren Xiu Xian Zhuan: Xinghai Feichi Prologue	Q1047299	https://anilist.co/anime/171403	凡人修仙传 星海飞驰 序章. 2023 anime by Original Force and Wonder Cat Animation
171443	SUI × Nabe Kyuukyoku Anime	Q1047299	https://anilist.co/anime/171443	翠×鍋 究極アニメ. 2023 anime
171444	Mirai Koushi Harima SACLA NEX RAY	Q1047299	https://anilist.co/anime/171444	未来光子 播磨サクラ NEX RAY（ネクスレイ）. 2017 anime by Kamikaze Douga. Directed by Takanobu Mizuno
171447	Nekketsu Jinmenken: LIFE IS MOVIE	Q113687694	https://anilist.co/anime/171447	熱血人面犬　LIFE IS MOVIE. 2014 anime by CoMix Wave. Directed by Junichi Yamamoto
