ID	name	type	URL	P4087	description
30728	Astro Boy	Q21198342	https://anilist.co/manga/30728	728	鉄腕 アトム. 1952 manga by Osamu Tezuka
30729	Emma	Q21198342	https://anilist.co/manga/30729	729	エマ. 2001 manga by Kaoru Mori
30730	Open Sesame	Q21198342	https://anilist.co/manga/30730	730	OPEN SESAME. 2001 manga by Kaoru Kawakata
30731	Eden: It's an Endless World!	Q21198342	https://anilist.co/manga/30731	731	EDEN 〜It's an Endless World!〜. 1997 manga by Hiroki Endo
30732	Psychometrer EIJI	Q21198342	https://anilist.co/manga/30732	732	サイコメトラーEIJI. 1996 manga. Story: Shin Kibayashi, Art: Masashi Asaki
30733	Kochira Katsushikaku Kameari Kouenmae Hashutsujo	Q21198342	https://anilist.co/manga/30733	733	こちら葛飾区亀有公園前派出所. 1976 manga by Osamu Akimoto
30735	Black Lagoon	Q21198342	https://anilist.co/manga/30735	735	ブラック・ラグーン. 2002 manga by Rei Hiroe
30736	Blade of the Phantom Master	Q21198342	https://anilist.co/manga/30736	736	新暗行御史. 2001 manga. Story: In-Wan Yun, Art: Kyeong-Il Yang
30737	Tsurebito	Q21198342	https://anilist.co/manga/30737	737	ツレビト. 2006 manga by Akihito Yoshitomi
30738	Otaku no Musume-san	Q21198342	https://anilist.co/manga/30738	738	おたくの娘さん. 2006 manga by Sutahiro
30739	Juvenile Orion	Q21198342	https://anilist.co/manga/30739	739	2001 manga by Sakurako Gokurakuin
30740	MPD Psycho	Q21198342	https://anilist.co/manga/30740	740	多重人格探偵サイコ. 1996 manga. Art: Shouu Tajima, Story: Eiji Ootsuka
30741	Onegai☆Twins	Q21198342	https://anilist.co/manga/30741	741	おねがい☆ツインズ. 2005 manga. Story: Please!, Story & Art: Akikan
30743	21st Century Boys	Q21198342	https://anilist.co/manga/30743	743	21世紀少年. 2006 manga by Naoki Urasawa
30744	Mahoraba	Q21198342	https://anilist.co/manga/30744	744	まほらば. 2000 manga by Akira Kojima
30745	Pluto	Q21198342	https://anilist.co/manga/30745	745	PLUTO. 2003 manga. Story & Art: Naoki Urasawa, Original Story: Osamu Tezuka, Story: Takashi Nagasaki and Makoto Tezuka
30746	Category: Freaks	Q21198342	https://anilist.co/manga/30746	746	カテゴリ:フリークス. 2002 manga by Sakurako Gokurakuin
30747	Blood+	Q21198342	https://anilist.co/manga/30747	747	ブラッドプラス. 2005 manga by Asuka Katsura
30748	Cross	Q21198342	https://anilist.co/manga/30748	748	十字－クロス－. 1997 manga by Sumiko Amakawa
30749	The Legend of Zelda: Majora's Mask	Q21198342	https://anilist.co/manga/30749	749	ゼルダの伝説 ムジュラの仮面. 2001 manga by Akira Himekawa
30750	DVD	Q21198342	https://anilist.co/manga/30750	750	2003 manga by Kye-Young Chon
30751	HELLSING Gaiden: THE DAWN	Q21198342	https://anilist.co/manga/30751	751	HELLSING外伝 THE DAWN. 2001 manga by Kouta Hirano
30752	Maburaho	Q21198342	https://anilist.co/manga/30752	752	まぶらほ. 2003 manga. Story: Toshihiko Tsukiji, Art: Miki Miyashita
30753	Earthian	Q21198342	https://anilist.co/manga/30753	753	アーシアン. 1988 manga by Yun Kouga
30755	Video Girl Ai	Q21198342	https://anilist.co/manga/30755	755	電影少女. 1989 manga by Masakazu Katsura
30756	Banana Fish	Q21198342	https://anilist.co/manga/30756	756	バナナフィッシュ. 1985 manga by Akimi Yoshida
30757	Kanna	Q21198342	https://anilist.co/manga/30757	757	2002 manga by Takeru Kirishima
30758	My Name is Zushio	Q21198342	https://anilist.co/manga/30758	758	余の名はズシオ. 1999 manga by Tahiko Kimura
30759	Seto no Hanayome	Q21198342	https://anilist.co/manga/30759	759	瀬戸の花嫁. 2002 manga by Tahiko Kimura
30760	Neon Genesis Evangelion: Angelic Days	Q21198342	https://anilist.co/manga/30760	760	新世紀エヴァンゲリオン 鋼鉄のガールフレンド2nd. 2003 manga by Fumino Hayashi
30761	MegaMan NT Warrior	Q21198342	https://anilist.co/manga/30761	761	ロックマン エグゼ. 2001 manga. Story & Art: Ryou Takamisaki, Original Creator: Capcom
30762	Tokyo Crazy Paradise	Q21198342	https://anilist.co/manga/30762	762	東京クレイジーパラダイス. 1996 manga by Yoshiki Nakamura
30763	Lilim Kiss	Q21198342	https://anilist.co/manga/30763	763	りりむキッス. 2000 manga by Mizuki Kawashita
30764	Kamui	Q21198342	https://anilist.co/manga/30764	764	KAMUI. 2001 manga by Shingo Nanami
30765	Junjo Romantica	Q21198342	https://anilist.co/manga/30765	765	純情ロマンチカ. 2002 manga by Shungiku Nakamura
30766	The Devil Does Exist	Q21198342	https://anilist.co/manga/30766	766	悪魔で候. 1998 manga by Mitsuba Takanashi
30767	Yellow	Q21198342	https://anilist.co/manga/30767	767	YELLOW. 2001 manga by Makoto Tateno
30768	Battle Angel Alita	Q21198342	https://anilist.co/manga/30768	768	銃夢. 1990 manga by Yukito Kishiro
30769	Finder	Q21198342	https://anilist.co/manga/30769	769	ファインダーシリーズ. 2002 manga by Ayano Yamane
30770	Battle Angel Alita: Last Order	Q21198342	https://anilist.co/manga/30770	770	銃夢 Last Order. 2001 manga by Yukito Kishiro
30771	Crimson Spell	Q21198342	https://anilist.co/manga/30771	771	クリムゾン・スペル. 2004 manga by Ayano Yamane
30772	Revolutionary Girl Utena	Q21198342	https://anilist.co/manga/30772	772	少女革命ウテナ. 1996 manga. Story: Be-Papas, Story & Art: Chiho Saitou
30773	Saikano	Q21198342	https://anilist.co/manga/30773	773	最終兵器彼女. 2000 manga by Shin Takahashi
30774	Innocent Bird	Q21198342	https://anilist.co/manga/30774	774	名も無き鳥の飛ぶ夜明け. 2002 manga by Hirotaka Kisaragi
30775	Embracing Love	Q21198342	https://anilist.co/manga/30775	775	春を抱いていた. 1999 manga by Youka Nitta
30776	Galaxy Express 999	Q21198342	https://anilist.co/manga/30776	9705	銀河鉄道９９９. 1996 manga by Leiji Matsumoto
30777	Black Knight	Q21198342	https://anilist.co/manga/30777	777	黒の騎士. 2003 manga by Kai Tsurugi
30778	Angel Diary	Q74262765	https://anilist.co/manga/30778	778	천행기. 2005 manhwa. Art: Kara, Story: Yun-Hui Lee
30779	Kashimashi ~Girl Meets Girl~	Q21198342	https://anilist.co/manga/30779	779	かしまし ～ガール・ミーツ・ガール～. 2004 manga. Story: Satoru Akahori, Art: Yukimaru Katsura, Character Design: Sukune Inugami
30780	Take Moon	Q21198342	https://anilist.co/manga/30780	780	TYPE-MOON作品集・TAKE MOON. 2004 manga. Story: Type-Moon, Story & Art: Eri Takenashi
30781	Not/Love	Q21198342	https://anilist.co/manga/30781	781	2003 manga by Kano Miyamoto
30782	Blood+ Adagio	Q21198342	https://anilist.co/manga/30782	782	ブラッド・プラス　アダージョ. 2005 manga by Kumiko Suekane
30783	Shakugan no Shana	Q21198342	https://anilist.co/manga/30783	783	灼眼のシャナ. 2005 manga. Art: Ayato Sasakura, Story: Yashichiro Takahashi, Character Design: Noizi Itou
30784	E's	Q21198342	https://anilist.co/manga/30784	784	エス. 1997 manga by Satol Yuiga
30785	SOS	Q21198342	https://anilist.co/manga/30785	785	SOS. 2003 manga by Hinako Ashihara
30786	Her Majesty's Dog	Q21198342	https://anilist.co/manga/30786	786	女王様の犬. 2001 manga by Mick Takeuchi
30788	Punch!	Q21198342	https://anilist.co/manga/30788	788	PUNCH!. 2006 manga by Rie Takada
30789	Full Metal Panic	Q21198342	https://anilist.co/manga/30789	789	フルメタル・パニック！. 2000 manga. Story & Art: Retsu Tateo, Original Story: Shouji Gatou
30790	Thunderbolt Boys	Q21198342	https://anilist.co/manga/30790	790	電光石火BOYS. 2000 manga by Asami Tohjoh
30791	Thunderbolt Boys Excite; I'll Sell Myself!	Q21198342	https://anilist.co/manga/30791	791	挑発電光石火BOYS. 2004 manga by Asami Tohjoh
30792	City Hunter	Q21198342	https://anilist.co/manga/30792	792	シティーハンター. 1985 manga by Tsukasa Houjou
30793	Wanted! Eiichiro Oda Before One Piece 	Q21198342	https://anilist.co/manga/30793	793	WANTED！ 尾田栄一郎短編集. 1998 manga by Eiichirou Oda
30794	Tokyo Yaban no Chizu	Q21198342	https://anilist.co/manga/30794	794	東京野蛮の地図. 1999 manga by Dr. Ten
30795	Geboku Shounen Bushi	Q21198342	https://anilist.co/manga/30795	795	下僕少年節. 2001 manga by Dr. Ten
30796	Dr. Slump	Q21198342	https://anilist.co/manga/30796	796	ドクタースランプ. 1980 manga by Akira Toriyama
30797	Hoshigariana Kimi to Futsutsukana Boku	Q21198342	https://anilist.co/manga/30797	797	欲しがりな君と不束な僕. 2003 manga by Bohra Naono
30801	CUT	Q21198342	https://anilist.co/manga/30801	801	CUT. 2003 manga by Touko Kawai
30802	Honey Baby	Q21198342	https://anilist.co/manga/30802	802	ハニーベイビー. 2004 manga by Satomi Yamagata
30803	Ikura Nandemo Sukisugiru	Q21198342	https://anilist.co/manga/30803	803	manga by Rie Honjou
30804	Kikagaku Ehon	Q21202185	https://anilist.co/manga/30804	804	2005 one-shot manga by Asako Takaboshi
30806	Junjou Renbo	Q21198342	https://anilist.co/manga/30806	806	純情恋慕. 2009 manga by Misasagi Kumiko
30807	Soshite Koi ga Hajimaru	Q21198342	https://anilist.co/manga/30807	807	そして恋がはじまる. 2003 manga. Art: Sumomo Yumeka, Story: Kei Tsukimura
30808	A Capable Man	Q21198342	https://anilist.co/manga/30808	808	デキる男が好きなんだ！. 2004 manga by Hinako Takanaga
30809	Soshite Hibi Koishiteku	Q21202185	https://anilist.co/manga/30809	809	そして日々恋してく。. 2002 one-shot manga by Sumomo Yumeka
30810	5-ji kara Asa made	Q21198342	https://anilist.co/manga/30810	810	5時から朝まで. 2003 manga by Tsubaki Enomoto
30811	Gekka Joujin	Q21198342	https://anilist.co/manga/30811	811	月下情人. 2006 manga by Toui Hasumi
30812	Gyokusenbou Yawa	Q21198342	https://anilist.co/manga/30812	812	玉仙坊夜話. 2006 manga by Toui Hasumi
30813	You Will Fall in Love	Q21198342	https://anilist.co/manga/30813	813	きみが恋に堕ちる. 2006 manga by Hinako Takanaga
30815	Yume de Aetara	Q21198342	https://anilist.co/manga/30815	815	夢で逢えたら. 1994 manga by Noriyuki Yamahana
30816	The Sky Over My Spectacles	Q21198342	https://anilist.co/manga/30816	816	眼鏡越しの空は…. 2002 manga by Mio Tennouji
30817	Omoikkiri Suki ni Natte!	Q21198342	https://anilist.co/manga/30817	817	おもいっきり好きになって！. 2004 manga by Piyoko Chitose
30818	I''s	Q21198342	https://anilist.co/manga/30818	818	アイズ. 1997 manga by Masakazu Katsura
30820	I'm no Angel!	Q21198342	https://anilist.co/manga/30820	820	天使じゃない！！. 2003 manga by Takako Shigematsu
30821	Majutsushi Orphen Hagure Tabi MAX	Q21198342	https://anilist.co/manga/30821	821	魔術士オーフェンはぐれ旅MAX. 2002 manga. Story: Yoshinobu Akita, Art: Hajime Sawada
30823	Black Sun Silver Moon	Q21198342	https://anilist.co/manga/30823	823	黒の太陽 銀の月. 2001 manga by Tomo Maeda
30824	Night of the Beasts	Q21198342	https://anilist.co/manga/30824	824	獣たちの夜. 1996 manga by Chika Shiomi
30825	Rules	Q21198342	https://anilist.co/manga/30825	825	ルールズ. 2002 manga by Kano Miyamoto
30826	Yurara	Q21198342	https://anilist.co/manga/30826	826	ゆららの月. 2003 manga by Chika Shiomi
30827	The Young Magician	Q21198342	https://anilist.co/manga/30827	827	少年魔法士. 1996 manga by Yuri Narushima
30828	Renai Shijou Shugi	Q21198342	https://anilist.co/manga/30828	828	レンアイ至上主義. 2003 manga by Kanan Minami
30829	Yoru made Matenai.	Q21198342	https://anilist.co/manga/30829	829	夜まで待てない。. 1999 manga by Saki Ohta
30830	White Waltz	Q21198342	https://anilist.co/manga/30830	830	円舞曲は白いドレスで. 1989 manga by Chiho Saitou
30831	Andante	Q21198342	https://anilist.co/manga/30831	831	アンダンテ. 2001 manga by Miho Obana
30832	Angel★Wars	Q21198342	https://anilist.co/manga/30832	832	エンジェル★ウォーズ. 1995 manga by Miwa Ueda
30833	Baby★LOVE	Q21198342	https://anilist.co/manga/30833	833	ベイビィ★LOVE. 1995 manga by Ayumi Shiina
30834	Baby Pop	Q21198342	https://anilist.co/manga/30834	834	ベイビーポップ. 1998 manga by Yayoi Ogawa
30835	Billion Girl	Q21198342	https://anilist.co/manga/30835	835	￥十億少女（ビリオンガール）. 1999 manga by Miwa Sakai
30837	Boy Princess	Q74262765	https://anilist.co/manga/30837	837	Kiss me 프린세스. 2002 manhwa by Se-Yeong Kim
30838	Angel Densetsu	Q21198342	https://anilist.co/manga/30838	838	エンジェル伝説. 1993 manga by Norihiro Yagi
30839	COYOTE: Hangyaku no Resistance	Q21198342	https://anilist.co/manga/30839	839	COYOTE 反逆のレジスタンス. 1994 manga by Kouta Hirano
30840	Bowling King	Q1004	https://anilist.co/manga/30840	840	滾球王. 1997 comic by Ai Tong
30841	Lover's→Flat	Q21198342	https://anilist.co/manga/30841	841	1Kアパ→トの恋. 2001 manga by Hyouta Fujiyama
30843	Curry naru Shokutaku	Q21198342	https://anilist.co/manga/30843	843	華麗なる食卓. 2001 manga by Kazuki Funatsu
30844	One♥Pound Gospel	Q21198342	https://anilist.co/manga/30844	844	1ポンドの福音. 1987 manga by Rumiko Takahashi
30845	Happy!	Q21198342	https://anilist.co/manga/30845	845	Happy!. 1993 manga by Naoki Urasawa
30846	Eagle: The Making of an Asian-American President	Q21198342	https://anilist.co/manga/30846	846	イーグル. 1997 manga by Kaiji Kawaguchi
30847	Aqua Knight	Q21198342	https://anilist.co/manga/30847	847	水中騎士. 1998 manga by Yukito Kishiro
30848	Master Keaton	Q21198342	https://anilist.co/manga/30848	848	マスターキートン. 1988 manga. Art: Naoki Urasawa, Story: Hokusei Katsushika
30850	Acid Flower	Q21198342	https://anilist.co/manga/30850	850	アシッド・フラワー. 2004 manga by Yoshimi Amasaki
30851	A Horse with No Name	Q21198342	https://anilist.co/manga/30851	851	ＭＡＲＳ外伝 「名前のない馬」. 1999 manga by Fuyumi Souryou
30852	Beyblade	Q21198342	https://anilist.co/manga/30852	852	爆転シュート ベイブレード. 1999 manga by Takao Aoki
30853	Yawara!	Q21198342	https://anilist.co/manga/30853	853	Yawara!. 1986 manga by Naoki Urasawa
30854	Codename: Sailor V	Q21198342	https://anilist.co/manga/30854	854	コードネームはセーラーV. 1991 manga by Naoko Takeuchi
30855	No Need for Tenchi!	Q21198342	https://anilist.co/manga/30855	855	天地無用！. 1994 manga. Story & Art: Hitoshi Okuda, Original Creator: Masaki Kajishima
30856	Jigoro!	Q21198342	https://anilist.co/manga/30856	856	ジゴロー！. 1994 manga by Naoki Urasawa
30857	Love Mode	Q21198342	https://anilist.co/manga/30857	857	ラブモード. 1996 manga by Yuki Shimizu
30858	Pokémon: The Electric Tale of Pikachu	Q21198342	https://anilist.co/manga/30858	858	電撃！ピカチュウ. 1997 manga. Story & Art: Toshihiro Ono, Original Creator: Tsunekazu Ishihara and Satoshi Tajiri
30859	Pineapple Army	Q21198342	https://anilist.co/manga/30859	859	パイナップルＡＲＭＹ. 1985 manga. Art: Naoki Urasawa, Story: Kazuya Kudo
30860	The Devil Within	Q21198342	https://anilist.co/manga/30860	860	天使の中に悪魔アリ. 2003 manga by Ryou Takagi
30861	Togari	Q21198342	https://anilist.co/manga/30861	861	トガリ. 2001 manga by Yoshinori Natsume
30862	Parallel	Q21198342	https://anilist.co/manga/30862	862	ぱられる. 2001 manga by Toshihiko Kobayashi
30863	Yamada Tarou Monogatari	Q21198342	https://anilist.co/manga/30863	863	山田太郎ものがたり. 1996 manga by Ai Morinaga
30864	Spirit of Wonder	Q21198342	https://anilist.co/manga/30864	864	スピリット オブ ワンダー. 1986 manga by Kenji Tsuruta
30865	Tea for Two	Q21198342	https://anilist.co/manga/30865	865	コイ茶のお作法. 2003 manga by Yaya Sakuragi
30866	IO	Q21198342	https://anilist.co/manga/30866	866	イオ. 1999 manga by Minato Koio
30868	Karakuri Circus	Q21198342	https://anilist.co/manga/30868	868	からくりサーカス. 1997 manga by Kazuhiro Fujita
30869	Zatch Bell!	Q21198342	https://anilist.co/manga/30869	869	金色のガッシュ!!. 2001 manga by Makoto Raiku
30870	Agharta	Q21198342	https://anilist.co/manga/30870	870	アガルタ. 1997 manga by Takaharu Matsumoto
30871	Dragon Quest: The Adventure of Dai	Q21198342	https://anilist.co/manga/30871	871	ドラゴンクエスト ダイの大冒険. 1989 manga. Story: Riku Sanjou, Art: Kouji Inada
30872	JoJo's Bizarre Adventure Part 3: Stardust Crusaders	Q21198342	https://anilist.co/manga/30872	872	ジョジョの奇妙な冒険スターダストクルセイダース. 1989 manga by Hirohiko Araki
30873	Sekirei	Q21198342	https://anilist.co/manga/30873	873	セキレイ. 2004 manga by Sakurako Gokurakuin
30874	Onegai Teacher	Q21198342	https://anilist.co/manga/30874	874	おねがいティーチャー. 2002 manga. Art: Shizuru Hayashiya, Story: Please!
30876	Moon Boy	Q74262765	https://anilist.co/manga/30876	876	月요일 소년. 2005 manhwa by Young-You Lee
30877	Boys Over Flowers	Q21198342	https://anilist.co/manga/30877	877	花より男子(だんご). 1992 manga by Yoko Kamio
30878	Otomen	Q21198342	https://anilist.co/manga/30878	878	オトメン(乙男). 2006 manga by Aya Kanno
30879	Boys'n Girl	Q21198342	https://anilist.co/manga/30879	879	Boys'n Girl. 1997 manga by Kei Yasunaga
30880	Automatic★Angel	Q21198342	https://anilist.co/manga/30880	880	オートマチック★エンジェル. 1999 manga by Setona Mizushiro
30881	Cross Epoch	Q21202185	https://anilist.co/manga/30881	881	CROSS EPOCH. 2006 one-shot manga by Eiichirou Oda and Akira Toriyama
30882	Break Shot	Q21198342	https://anilist.co/manga/30882	882	ブレイクショット. 1987 manga by Takeshi Maekawa
30884	Doubt!!	Q21198342	https://anilist.co/manga/30884	884	ダウト!!. 2000 manga by Kaneyoshi Izumi
30885	The Cain Saga	Q21198342	https://anilist.co/manga/30885	885	伯爵カインシリーズ. 1992 manga by Kaori Yuki
30886	Socrates in Love	Q21198342	https://anilist.co/manga/30886	886	世界の中心で、愛をさけぶ. 2004 manga. Story: Kyouichi Katayama, Art: Kazumi Kazui
30887	Kamikaze Girls	Q21198342	https://anilist.co/manga/30887	887	下妻物語. 2004 manga. Original Story: Novala Takemoto, Story & Art: Yukio Kanesada
30888	Tail of the Moon	Q21198342	https://anilist.co/manga/30888	888	月のしっぽ. 2003 manga by Rinko Ueda
30889	Alien Nine	Q21198342	https://anilist.co/manga/30889	889	エイリアン9. 1998 manga by Hitoshi Tomizawa
30890	Alien Nine Emulators	Q21198342	https://anilist.co/manga/30890	890	エイリアン9-エミュレイターズ. 2002 manga by Hitoshi Tomizawa
30891	Shounen Zanzou	Q21198342	https://anilist.co/manga/30891	891	少年残像. 1997 manga by Kaori Yuki
30892	Only the Ring Finger Knows	Q21198342	https://anilist.co/manga/30892	892	その指だけが知っている. 2001 manga. Story: Satoru Kannagi, Art: Hotaru Odagiri
30893	Kurohime	Q21198342	https://anilist.co/manga/30893	893	魔砲使い黒姫. 2000 manga by Masanori Katakura
30894	Rosario+Vampire	Q21198342	https://anilist.co/manga/30894	894	ロザリオとバンパイア. 2004 manga by Akihisa Ikeda
30895	Full Metal Panic! Sigma	Q21198342	https://anilist.co/manga/30895	895	フルメタル・パニック! Σ. 2005 manga. Story: Shouji Gatou, Art: Hiroshi Ueda
30896	Kajika	Q21198342	https://anilist.co/manga/30896	896	カジカ. 1998 manga by Akira Toriyama
30898	Say Please	Q21198342	https://anilist.co/manga/30898	898	PLEASE-プリーズ-. 2004 manga by Kano Miyamoto
30899	Penguin☆Brothers	Q21198342	https://anilist.co/manga/30899	899	ペンギン☆ブラザーズ. 2000 manga by Ayumi Shiina
30900	Akane-chan OVER DRIVE	Q21198342	https://anilist.co/manga/30900	900	あかねちゃんOVER DRIVE. 1999 manga by Mizuki Kawashita
30901	Rules/Hydra Short Stories	Q21198342	https://anilist.co/manga/30901	901	Rules/Hydra Short Stories. 2004 manga by Kano Miyamoto
30902	Hydra	Q21198342	https://anilist.co/manga/30902	902	2003 manga by Kano Miyamoto
30903	Lovers and Souls	Q21198342	https://anilist.co/manga/30903	903	ラバーズ、ソウルズ 完全版. 2009 manga by Kano Miyamoto
30904	Lone Wolf and Cub	Q21198342	https://anilist.co/manga/30904	904	子連れ狼. 1970 manga. Story: Kazuo Koike, Art: Goseki Kojima
30905	Shout Out Loud!	Q21198342	https://anilist.co/manga/30905	905	叫んでやるぜ！. 1996 manga by Satosumi Takaguchi
30906	Shirogane no Karasu	Q21198342	https://anilist.co/manga/30906	906	しろがねの鴉. 2007 manga by Akimine Kamijo
30907	Land of the Blindfolded	Q21198342	https://anilist.co/manga/30907	907	目隠しの国. 1998 manga by Sakura Tsukuba
30908	Soul Eater	Q21198342	https://anilist.co/manga/30908	908	ソウルイーター. 2003 manga by Atsushi Ookubo
30909	Gyo	Q21198342	https://anilist.co/manga/30909	909	ギョうごめく不気味. 2001 manga by Junji Itou
30910	Haru yo, Koi	Q21198342	https://anilist.co/manga/30910	910	春よ、来い. 1999 manga by Kaori Saki
30912	Tomie	Q21198342	https://anilist.co/manga/30912	912	富江. 1987 manga by Junji Itou
30913	Gakuen Tengoku	Q21198342	https://anilist.co/manga/30913	913	学園天国. 2003 manga by U-jin
30915	Rookies	Q21198342	https://anilist.co/manga/30915	915	ルーキーズ. 1998 manga by Masanori Morita
30916	LOCK OUT	Q21202185	https://anilist.co/manga/30916	916	LOCK OUT. 2002 one-shot manga by Ayano Yamane
30917	Casino Lily	Q21198342	https://anilist.co/manga/30917	917	カジノ・リリィ. 1999 manga by Youka Nitta
30918	Descendants of Darkness	Q21198342	https://anilist.co/manga/30918	918	闇の末裔. 1994 manga by Yoko Matsushita
30919	Alice on Deadlines	Q21198342	https://anilist.co/manga/30919	919	D線上のアリス. 2005 manga by Shiro Ihara
30920	Shion no Ou	Q21198342	https://anilist.co/manga/30920	920	しおんの王. 2004 manga. Story: Masaru Katori, Art: Jiro Ando
30921	Here is Greenwood	Q21198342	https://anilist.co/manga/30921	921	ここはグリーン・ウッド. 1986 manga by Yukie Nasu
30922	Hoshin Engi	Q21198342	https://anilist.co/manga/30922	922	封神演義. 1996 manga by Ryu Fujisaki
30923	From Far Away	Q21198342	https://anilist.co/manga/30923	923	彼方から. 1991 manga by Kyouko Hikawa
30924	The Recipe for Gertrude	Q21198342	https://anilist.co/manga/30924	924	ガートルードのレシピ. 2000 manga by Nari Kusakawa
30925	Sasameke	Q21198342	https://anilist.co/manga/30925	925	ササメケ. 2002 manga by Ryuuji Gotsubo
30926	Penguin Revolution	Q21198342	https://anilist.co/manga/30926	926	ペンギン革命. 2005 manga by Sakura Tsukuba
30927	Wind Mill	Q21198342	https://anilist.co/manga/30927	927	ウインドミル. 1998 manga by Takashi Hashiguchi
30928	Pokémon Adventures	Q21198342	https://anilist.co/manga/30928	928	ポケットモンスターSPECIAL. 1997 manga. Story: Hidenori Kusaka, Art: Satoshi Yamamoto and Mato
30929	Fushigi Yûgi: Genbu Kaiden	Q21198342	https://anilist.co/manga/30929	929	ふしぎ遊戯 玄武開伝. 2003 manga by Yuu Watase
30930	Uta∽Kata	Q21198342	https://anilist.co/manga/30930	930	うた∽かた. 2004 manga by Keito Koume
30931	Revolutionary Girl Utena: The Adolescence of Utena	Q21198342	https://anilist.co/manga/30931	931	少女革命ウテナ～アドゥレセンス黙示録. 1999 manga. Story & Art: Chiho Saitou, Story: Be-Papas
30932	Ichi the Killer	Q21198342	https://anilist.co/manga/30932	932	殺し屋１. 1998 manga by Hideo Yamamoto
30933	Elfen Lied	Q21198342	https://anilist.co/manga/30933	933	エルフェンリート. 2002 manga by Lynn Okamoto
30934	Dice	Q21198342	https://anilist.co/manga/30934	934	ダイス. 2002 manga by Ayumi Shiina
30935	Dragon Drive	Q21198342	https://anilist.co/manga/30935	935	ドラゴンドライブ. 2001 manga by Kenichi Sakura
30936	Homunculus	Q21198342	https://anilist.co/manga/30936	936	ホムンクルス. 2003 manga by Hideo Yamamoto
30937	Full Metal Panic! Overload!	Q21198342	https://anilist.co/manga/30937	937	いきなり！ フルメタル・パニック！. 2001 manga by Shouji Gatou
30938	Candy Life	Q21198342	https://anilist.co/manga/30938	938	キャンディ・ライフ. 1999 manga by Yayoi Ogawa
30939	Cash Girl	Q74262765	https://anilist.co/manga/30939	939	캐쉬걸. 2000 manhwa by Su-Yeon Kim
30940	Chain of Pearls	Q21198342	https://anilist.co/manga/30940	940	真珠の鎖. 2002 manga by Kanan Minami
30941	Chaosic Rune	Q21198342	https://anilist.co/manga/30941	941	カオシックルーン. 2003 manga by Kenji Yamamoto
30942	Cinderella Boy	Q21198342	https://anilist.co/manga/30942	942	シンデレラ・ボーイ. 1996 manga by Makoto Yumeno
30943	Clover	Q21198342	https://anilist.co/manga/30943	943	クローバー. 1997 manga by Toriko Chiya
30944	Chuuka Ichiban!	Q21198342	https://anilist.co/manga/30944	944	中華一番!. 1995 manga by Etsushi Ogawa
30945	The Judged	Q21198342	https://anilist.co/manga/30945	945	裁かれし者. 2003 manga by Akira Honma
30946	Last Portrait	Q21198342	https://anilist.co/manga/30946	946	最後の肖像. 2005 manga by Akira Honma
30948	Souten no Koumori	Q21202185	https://anilist.co/manga/30948	948	蒼天の蝙蝠. 2006 one-shot manga by Hiromu Arakawa
30949	Handsome na Kanojo	Q21198342	https://anilist.co/manga/30949	949	ハンサムな彼女. 1988 manga by Wataru Yoshizumi
30950	Random Walk	Q21198342	https://anilist.co/manga/30950	950	ランダム・ウォーク. 2001 manga by Wataru Yoshizumi
30951	Taiyou no Ijiwaru	Q21198342	https://anilist.co/manga/30951	951	太陽のイヂワル. 2000 manga by Fuyumi Souryou
30952	Blaster Knuckle	Q21198342	https://anilist.co/manga/30952	952	ブラス・ナックル. 1992 manga by Shizuya Wazarai
30953	Belmondo Le VisiteuR	Q21198342	https://anilist.co/manga/30953	953	ベルモンド Le VisiteuR. 2007 manga by Shomei Ishioka
30954	Murder Princess	Q21198342	https://anilist.co/manga/30954	954	マーダー・プリンセス. 2004 manga by Sekihiko Inui
30955	.hack//AI buster	Q104213567	https://anilist.co/manga/30955	955	.hack//AI buster. 2002 light novel. Story: Tatsuya Hamazaki, Art: Rei Izumi
30956	Ultra Maniac	Q21198342	https://anilist.co/manga/30956	956	ウルトラマニアック. 2001 manga by Wataru Yoshizumi
30957	Yoki Koto Kiku	Q21198342	https://anilist.co/manga/30957	957	ヨキ、コト、キク。. 2004 manga by Koge-Donbo*
30958	Goth	Q21198342	https://anilist.co/manga/30958	958	GOTH. 2002 manga. Art: Kenji Ooiwa, Story: Otsuichi
30959	Blood Alone	Q21198342	https://anilist.co/manga/30959	959	BLOOD ALONE. 2005 manga by Masayuki Takano
30960	Oyayubihime Infinity	Q21198342	https://anilist.co/manga/30960	960	オヤユビヒメ∞. 2004 manga by Toru Fujieda
30961	The Empty Empire	Q21198342	https://anilist.co/manga/30961	961	空の帝国. 1993 manga by Naoe Kita
30962	Cheeky Angel	Q21198342	https://anilist.co/manga/30962	962	天使な小生意気. 1999 manga by Hiroyuki Nishimori
30963	Musashi #9	Q21198342	https://anilist.co/manga/30963	963	９番目のムサシ. 1996 manga by Miyuki Takahashi
30964	Warau Kyuuketsuki	Q21198342	https://anilist.co/manga/30964	964	笑う吸血鬼. 1998 manga by Suehiro Maruo
30965	Alive	Q21198342	https://anilist.co/manga/30965	965	Alive. 1999 manga by Tsutomu Takahashi
30966	Me-Teru no Kimochi	Q21198342	https://anilist.co/manga/30966	966	め～てるの気持ち. 2006 manga by Hiroya Oku
30967	KUROZUKA	Q21198342	https://anilist.co/manga/30967	967	KUROZUKA―黒塚―. 2002 manga. Story: Baku Yumemakura, Art: Takashi Noguchi
